TransactionID,Date,CustomerID,CustomerName,Branch,ProductCategory,ProductName,Quantity,UnitPrice,TotalAmount,PaymentMethod
TXN101164,2025-09-11,CUST1078,Bijay Magar,Kathmandu - Kupondole,Beverages,Tea Leaves (Ilam) 250g,3,434.12,1302.36,eSewa
TXN102152,2025-10-12,CUST1067,Anita Shrestha,Kathmandu - Kupondole,Electronics,Power Bank 10000mAh,2,2160.3,4320.6,eSewa
TXN100320,2025-03-30,CUST1102,Sandip Tamang,Butwal - Traffic Chowk,Grocery,Basmati Rice 5kg,1,,312.8,Debit/Credit Card
TXN102534,2025-07-09,CUST1057,Neha Karki,Kathmandu - New Road,Dairy,DDC Milk 1L,2,376.51,753.02,eSewa
TXN105727,2025-02-02,CUST1003,Kiran Adhikari,Kathmandu - Kupondole,Grocery,Wheat Flour 5kg,1,,876.02,Khalti
TXN103874,2025-06-19,CUST1093,Aashish Magar,Kathmandu - Kupondole,Grocery,Wai Wai Noodles (pack),4,121.87,487.48,Cash
TXN104779,2025-09-27,CUST1003,Kiran Adhikari,Kathmandu - Kupondole,Beverages,Nescafe Coffee 100g,3,308.47,925.41,Khalti
TXN105943,2025-09-02,CUST1064,Sandip Khadka,Bhaktapur - Suryabinayak,Grocery,Mustard Oil 1L,3,490.62,1471.86,Cash
TXN103934,2025-05-13,CUST1102,Sandip Tamang,Butwal - Traffic Chowk,Grocery,Mustard Oil 1L,4,303.26,1213.04,eSewa
TXN105492,2025-09-02,CUST1003,Kiran Adhikari,Kathmandu - Kupondole,Grocery,Sugar 1kg,4,225.1,900.4,Cash
TXN101915,2025-03-17,CUST1013,Kiran Shrestha,Biratnagar - Main Road,Electronics,Extension Board,2,1784.91,3569.82,eSewa
TXN102465,2025-10-03,CUST1017,Nabin Lama,Pokhara - Lakeside,Bakery,Sliced Bread,4,140.91,563.64,Cash
TXN103197,2025-09-12,CUST1127,Sunita Adhikari,Kathmandu - New Road,Household,Steel Lunch Box,4,953.73,3814.92,
TXN104299,2025-10-12,CUST1052,Aashish Poudel,Lalitpur - Pulchowk,Electronics,Extension Board,4,742.72,2970.88,Khalti
TXN105616,2025-02-22,CUST1019,Sarita Magar,Kathmandu - Kupondole,Dairy,Yogurt (Dahi) 500g,1,308.58,308.58,Debit/Credit Card
TXN100281,2025-10-16,CUST1025,Kiran Poudel,Kathmandu - Kupondole,Beverages,Real Juice 1L,4,400.33,1601.32,Debit/Credit Card
TXN102449,2025-11-13,CUST1100,Sujan Shrestha,Pokhara - Lakeside,Grocery,Sugar 1kg,4,424.83,1699.32,eSewa
TXN105477,2025-10-28,CUST1002,Kritika Bhattarai,Butwal - Traffic Chowk,Dairy,Nimbus Cheese Slices,3,280.33,840.99,Bank Transfer
TXN100565,2025-12-17,CUST1149,Sarita Poudel,Butwal - Traffic Chowk,Dairy,Paneer 250g,3,365.32,1095.96,Khalti
TXN105376,2025-11-20,CUST1032,Deepak Khadka,Butwal - Traffic Chowk,Grocery,Sugar 1kg,3,484.52,1453.56,Debit/Credit Card
TXN101757,2025-09-08,CUST1023,Bikash Rai,Butwal - Traffic Chowk,Personal Care,Head & Shoulders Shampoo,3,390.46,1171.38,Cash
TXN102717,2025-07-24,CUST1042,Manisha Basnet,Bhaktapur - Suryabinayak,Grocery,Mustard Oil 1L,4,278.04,1112.16,Khalti
TXN103175,2025-11-21,CUST1015,Sushma Bhattarai,Kathmandu - Kupondole,Grocery,Basmati Rice 5kg,2,328.98,657.96,eSewa
TXN101013,2025-10-10,CUST1003,Kiran Adhikari,Kathmandu - Kupondole,Apparel,Formal Shirt,4,2479.1,9916.4,Cash
TXN101246,2025-07-24,CUST1119,Nabin Maharjan,Kathmandu - Kupondole,Household,Steel Lunch Box,4,451.31,1805.24,Cash
TXN100535,2025-09-05,CUST1025,Kiran Poudel,Kathmandu - Kupondole,Personal Care,Head & Shoulders Shampoo,1,374.64,374.64,eSewa
TXN102185,2025-12-16,CUST1052,Aashish Poudel,Lalitpur - Pulchowk,Bakery,Butter Cookies,3,274.8,824.4,eSewa
TXN103402,2025-07-16,CUST1108,Neha Karki,Bhaktapur - Suryabinayak,Beverages,Real Juice 1L,1,176.69,176.69,Cash
TXN100190,2025-09-22,CUST1069,Bijay Magar,Lalitpur - Pulchowk,Grocery,Mustard Oil 1L,3,275.28,825.84,Cash
TXN105175,2025-12-07,CUST1095,Neha Khadka,Lalitpur - Pulchowk,Beverages,Tea Leaves (Ilam) 250g,2,403.96,807.92,Khalti
TXN102786,2025-10-09,CUST1014,Neha Basnet,Kathmandu - Kupondole,Apparel,Socks (3-pair pack),1,588.51,588.51,Khalti
TXN102731,2025-10-12,CUST1046,Sarita Karki,Lalitpur - Pulchowk,Grocery,Wheat Flour 5kg,1,458.42,458.42,Cash
TXN102041,2025-10-21,CUST1005,Milan Lama,Butwal - Traffic Chowk,Personal Care,Head & Shoulders Shampoo,1,348.16,348.16,eSewa
TXN104371,2025-02-28,CUST1096,Sabnam Magar,Pokhara - Lakeside,Beverages,Real Juice 1L,2,,593.42,Bank Transfer
TXN103928,2025-02-21,CUST1002,Kritika Bhattarai,Butwal - Traffic Chowk,Dairy,Nimbus Cheese Slices,2,266.66,533.32,Cash
TXN103211,2025-09-16,CUST1045,Sunita Magar,Kathmandu - Kupondole,Personal Care,Head & Shoulders Shampoo,3,574.37,1723.11,Debit/Credit Card
TXN101703,2025-11-04,CUST1145,Manisha Adhikari,Biratnagar - Main Road,Bakery,Butter Cookies,4,149.99,599.96,Cash
TXN100527,2025-10-18,CUST1056,Alina Shrestha,Kathmandu - New Road,Personal Care,Nivea Body Lotion,1,494.48,494.48,Khalti
TXN103689,2025-03-02,CUST1003,Kiran Adhikari,Kathmandu - Kupondole,Beverages,Gorkha Beer (6-pack),4,170.84,683.36,Cash
TXN102135,2025-01-19,CUST1139,Sabnam Adhikari,Bhaktapur - Suryabinayak,Grocery,Wheat Flour 5kg,3,326.86,980.58,Cash
TXN102459,2025-01-07,CUST1014,Neha Basnet,Kathmandu - Kupondole,Apparel,Kids Frock,1,2838.75,2838.75,eSewa
TXN105340,2025-09-23,CUST1025,Kiran Poudel,Kathmandu - Kupondole,Apparel,Cotton T-Shirt,2,418.75,837.5,eSewa
TXN105070,2025-04-26,CUST1093,Aashish Magar,Bhaktapur - Suryabinayak,Apparel,Winter Jacket,1,960.65,960.65,Cash
TXN104899,2025-11-02,CUST1050,Manisha Rai,Pokhara - Lakeside,Electronics,Power Bank 10000mAh,1,2485.88,2485.88,Cash
TXN105473,2025-04-25,CUST1076,Bikash Shrestha,Pokhara - Lakeside,Personal Care,Dove Soap,2,535.79,1071.58,
TXN104777,2025-11-11,CUST1078,Bijay Magar,Kathmandu - Kupondole,Grocery,Wheat Flour 5kg,1,682.99,682.99,eSewa
TXN100205,2025-01-26,CUST1066,Kritika Khadka,Chitwan - Bharatpur,Household,Harpic Toilet Cleaner,3,654.82,1964.46,Khalti
TXN102533,2025-10-11,CUST1010,Anita Karki,Chitwan - Bharatpur,Household,Steel Lunch Box,3,123.35,370.05,eSewa
TXN104019,2025-04-18,CUST1085,Sunita Magar,Bhaktapur - Suryabinayak,Grocery,Sugar 1kg,3,361.88,1085.64,Khalti
TXN105647,2025-11-21,CUST1003,Kiran Adhikari,Kathmandu - Kupondole,Household,Vim Dishwash Bar,2,719.9,1439.8,eSewa
TXN102198,2025-08-24,CUST1000,Rohit Gurung,Pokhara - Lakeside,Bakery,Khari Biscuit Pack,4,158.46,633.84,Cash
TXN104057,2025-04-02,CUST1100,Sujan Shrestha,Pokhara - Lakeside,Household,Steel Lunch Box,1,525.92,525.92,eSewa
TXN101126,2025-11-03,CUST1118,Alina Shrestha,Bhaktapur - Suryabinayak,Beverages,Nescafe Coffee 100g,3,119.35,358.05,eSewa
TXN104019,2025-04-18,CUST1085,Sunita Magar,Bhaktapur - Suryabinayak,Dairy,Butter 200g,2,302.78,605.56,eSewa
TXN100101,2025-05-06,CUST1057,Neha Karki,Kathmandu - New Road,Dairy,Yogurt (Dahi) 500g,1,304.93,304.93,Cash
TXN105415,2025-02-20,CUST1100,Sujan Shrestha,Pokhara - Lakeside,Electronics,Power Bank 10000mAh,4,862.66,3450.64,Khalti
TXN100074,2025-05-06,CUST1010,Anita Karki,Chitwan - Bharatpur,Bakery,Butter Cookies,3,280.89,842.67,Cash
TXN105549,2025-02-15,CUST1056,Alina Shrestha,Kathmandu - New Road,Grocery,Wai Wai Noodles (pack),2,338.93,677.86,Cash
TXN104713,2025-04-30,CUST1149,Sarita Poudel,Butwal - Traffic Chowk,Household,Vim Dishwash Bar,4,417.42,1669.68,eSewa
TXN101836,2025-06-18,CUST1013,Kiran Shrestha,Biratnagar - Main Road,Personal Care,Sanitary Pads Pack,4,460.84,1843.36,Khalti
TXN104615,2025-03-20,CUST1000,Rohit Gurung,Pokhara - Lakeside,Personal Care,Head & Shoulders Shampoo,3,242.48,727.44,eSewa
TXN105158,2025-04-15,CUST1020,Deepak Magar,Bhaktapur - Suryabinayak,Electronics,Wall Clock,2,1849.4,3698.8,Debit/Credit Card
TXN100993,2025-10-10,CUST1072,Kritika Thapa,Biratnagar - Main Road,Dairy,Paneer 250g,1,164.45,164.45,Cash
TXN103510,2025-04-21,CUST1097,Milan Basnet,Kathmandu - New Road,Apparel,Socks (3-pair pack),4,496.36,1985.44,Cash
TXN102306,2025-05-02,CUST1050,Manisha Rai,Pokhara - Lakeside,Bakery,Butter Cookies,3,186.91,560.73,Debit/Credit Card
TXN102591,2025-10-02,CUST1149,Sarita Poudel,Butwal - Traffic Chowk,Beverages,Real Juice 1L,4,,644.64,eSewa
TXN105763,2025-10-15,CUST1041,Sushma Bhattarai,Lalitpur - Pulchowk,Household,Steel Lunch Box,4,899.55,3598.2,Cash
TXN101277,2025-01-30,CUST1045,Sunita Magar,Kathmandu - Kupondole,Beverages,Real Juice 1L,4,425.56,1702.24,eSewa
TXN104781,2025-03-16,CUST1004,Rajesh Adhikari,Kathmandu - Kupondole,Household,Steel Lunch Box,1,850.8,850.8,Cash
TXN101726,2025-11-27,CUST1055,Rohit Poudel,Lalitpur - Pulchowk,Household,Surf Excel 1kg,1,712.74,712.74,eSewa
TXN104840,2025-02-02,CUST1019,Sarita Magar,Kathmandu - Kupondole,Household,LED Bulb 9W,4,327.94,1311.76,Khalti
TXN103516,2025-04-07,CUST1137,Sunita Tamang,Kathmandu - New Road,Bakery,Khari Biscuit Pack,2,178.26,356.52,Khalti
TXN101816,2025-10-26,CUST1135,Sabina Bhattarai,Lalitpur - Pulchowk,Dairy,Butter 200g,3,75.42,226.26,Cash
TXN105263,2025-01-26,CUST1110,Sushma Karki,Kathmandu - New Road,Personal Care,Dove Soap,2,533.86,1067.72,Khalti
TXN100015,2025-06-20,CUST1100,,Pokhara - Lakeside,Apparel,Kids Frock,4,1111.18,4444.72,Khalti
TXN104560,2025-09-21,CUST1110,Sushma Karki,Kathmandu - New Road,Apparel,Winter Jacket,4,2757.72,11030.88,eSewa
TXN102059,2025-08-08,CUST1060,Kritika Tamang,Lalitpur - Pulchowk,Grocery,Basmati Rice 5kg,2,685.31,1370.62,eSewa
TXN104102,2025-06-04,CUST1119,Nabin Maharjan,Kathmandu - New Road,Electronics,Extension Board,2,2299.43,4598.86,Cash
TXN104596,2025-06-07,CUST1093,Aashish Magar,Bhaktapur - Suryabinayak,Household,LED Bulb 9W,4,454.96,1819.84,eSewa
TXN105663,2025-10-13,CUST1103,Rohit Thapa,Butwal - Traffic Chowk,Personal Care,Head & Shoulders Shampoo,4,420.98,1683.92,Cash
TXN101935,2025-04-14,CUST1061,Bikash Shrestha,Chitwan - Bharatpur,Personal Care,Head & Shoulders Shampoo,1,203.23,203.23,Cash
TXN105762,2025-08-23,CUST1008,Alina Tamang,Bhaktapur - Suryabinayak,Household,Steel Lunch Box,1,410.96,410.96,eSewa
TXN103019,2025-10-14,CUST1100,Sujan Shrestha,Pokhara - Lakeside,Electronics,Wall Clock,2,3006.53,6013.06,Cash
TXN100135,2025-11-22,CUST1056,Alina Shrestha,Kathmandu - New Road,Beverages,Coca-Cola 1.5L,1,405.86,405.86,Khalti
TXN103335,2025-10-21,CUST1142,Rohit Maharjan,Lalitpur - Pulchowk,Grocery,Wai Wai Noodles (pack),4,813.59,3254.36,Cash
TXN105381,2025-05-07,CUST1081,Puja Khadka,Kathmandu - Kupondole,Apparel,Formal Shirt,3,771.51,2314.53,
TXN100615,2025-01-16,CUST1015,Sushma Bhattarai,Kathmandu - Kupondole,Electronics,Bluetooth Earphones,2,1553.0,3106.0,Cash
TXN104121,2025-12-26,CUST1002,Kritika Bhattarai,Butwal - Traffic Chowk,Personal Care,Head & Shoulders Shampoo,4,375.41,1501.64,Cash
TXN102310,2025-11-09,CUST1130,Alina Rai,Bhaktapur - Suryabinayak,Bakery,Sliced Bread,1,223.07,223.07,Bank Transfer
TXN102240,2025-11-15,CUST1003,Kiran Adhikari,Kathmandu - Kupondole,Beverages,Nescafe Coffee 100g,3,424.0,1272.0,Cash
TXN101966,2025-12-23,CUST1115,Rohit Maharjan,Chitwan - Bharatpur,Beverages,Coca-Cola 1.5L,3,232.25,696.75,
TXN102424,2025-12-12,CUST1050,Manisha Rai,Pokhara - Lakeside,Electronics,Wall Clock,2,662.62,1325.24,eSewa
TXN100835,2025-10-28,CUST1119,Nabin Maharjan,Kathmandu - New Road,Beverages,Coca-Cola 1.5L,3,408.73,1226.19,Debit/Credit Card
TXN101712,2025-11-14,CUST1118,Alina Shrestha,Bhaktapur - Suryabinayak,Apparel,Cotton T-Shirt,3,1166.94,3500.82,Cash
TXN105881,2025-12-27,CUST1025,Kiran Poudel,Kathmandu - New Road,Household,Surf Excel 1kg,3,699.65,2098.95,Cash
TXN101238,2025-09-24,CUST1016,Neha Poudel,Chitwan - Bharatpur,Electronics,Bluetooth Earphones,3,2371.08,7113.24,Debit/Credit Card
TXN105873,2025-06-29,CUST1078,Bijay Magar,Kathmandu - Kupondole,Dairy,DDC Milk 1L,2,,660.9,Khalti
TXN103421,2025-08-23,CUST1012,Sabina Maharjan,Pokhara - Lakeside,Personal Care,Head & Shoulders Shampoo,1,317.19,317.19,Debit/Credit Card
TXN105487,2025-01-14,CUST1056,Alina Shrestha,Kathmandu - New Road,Grocery,Sugar 1kg,1,579.76,579.76,Khalti
TXN105165,2025-12-30,CUST1046,,Lalitpur - Pulchowk,Beverages,Coca-Cola 1.5L,4,117.0,468.0,Khalti
TXN104494,2025-02-17,CUST1002,Kritika Bhattarai,Butwal - Traffic Chowk,Apparel,Socks (3-pair pack),3,2689.38,8068.14,Cash
TXN104270,2025-11-11,CUST1050,Manisha Rai,Pokhara - Lakeside,Apparel,Kids Frock,2,876.34,1752.68,Khalti
TXN105369,2025-11-14,CUST1044,Puja Magar,Butwal - Traffic Chowk,Beverages,Tea Leaves (Ilam) 250g,4,362.97,1451.88,Cash
TXN102743,2025-04-12,CUST1119,Nabin Maharjan,Kathmandu - New Road,Personal Care,Nivea Body Lotion,3,469.66,1408.98,Bank Transfer
TXN104173,2025-06-15,CUST1149,Sarita Poudel,Lalitpur - Pulchowk,Personal Care,Colgate Toothpaste,1,528.95,528.95,eSewa
TXN104523,2025-12-25,CUST1088,Deepak Lama,Kathmandu - Kupondole,Household,Harpic Toilet Cleaner,2,1022.74,2045.48,Bank Transfer
TXN105882,2025-10-19,CUST1013,Kiran Shrestha,Biratnagar - Main Road,Apparel,Kids Frock,4,826.45,3305.8,Debit/Credit Card
TXN101919,2025-09-24,CUST1062,Prakash Basnet,Pokhara - Lakeside,Household,LED Bulb 9W,1,985.2,985.2,Cash
TXN100681,2025-08-27,CUST1118,Alina Shrestha,Bhaktapur - Suryabinayak,Grocery,Salt 1kg,3,559.12,1677.36,eSewa
TXN104774,2025-01-30,CUST1012,Sabina Maharjan,Pokhara - Lakeside,Apparel,Cotton T-Shirt,1,1022.64,1022.64,eSewa
TXN100746,2025-04-25,CUST1057,Neha Karki,Kathmandu - New Road,Beverages,Real Juice 1L,1,405.71,405.71,Khalti
TXN103907,2025-02-20,CUST1096,Sabnam Magar,Pokhara - Lakeside,Personal Care,Colgate Toothpaste,3,238.79,716.37,eSewa
TXN101426,2025-06-15,CUST1108,Neha Karki,Bhaktapur - Suryabinayak,Dairy,Yogurt (Dahi) 500g,4,306.35,1225.4,Cash
TXN103906,2025-10-14,CUST1095,Neha Khadka,Pokhara - Lakeside,Personal Care,Colgate Toothpaste,4,489.21,1956.84,Khalti
TXN103822,2025-04-30,CUST1138,Bikash Tamang,Bhaktapur - Suryabinayak,Household,Vim Dishwash Bar,2,252.36,504.72,Cash
TXN105573,2025-02-09,CUST1050,Manisha Rai,Pokhara - Lakeside,Apparel,Winter Jacket,2,1154.34,2308.68,Bank Transfer
TXN105271,2025-11-02,CUST1101,Sabnam Bhattarai,Kathmandu - New Road,Personal Care,Dove Soap,2,615.49,1230.98,Cash
TXN103734,2025-10-07,CUST1010,Anita Karki,Chitwan - Bharatpur,Electronics,Bluetooth Earphones,2,2079.52,4159.04,eSewa
TXN105730,2025-01-26,CUST1013,Kiran Shrestha,Biratnagar - Main Road,Dairy,Paneer 250g,1,137.31,137.31,Cash
TXN101671,2025-08-11,CUST1045,Sunita Magar,Kathmandu - Kupondole,Apparel,Kids Frock,3,2240.44,6721.32,Khalti
TXN101616,2025-03-28,CUST1061,Bikash Shrestha,Bhaktapur - Suryabinayak,Dairy,DDC Milk 1L,3,71.99,215.97,Khalti
TXN103598,2025-10-29,CUST1100,Sujan Shrestha,Pokhara - Lakeside,Personal Care,Sanitary Pads Pack,4,335.56,1342.24,Cash
TXN102343,2025-02-28,CUST1111,Sandip Gurung,Biratnagar - Main Road,Household,Surf Excel 1kg,1,249.48,249.48,eSewa
TXN103440,2025-10-22,CUST1052,Aashish Poudel,Lalitpur - Pulchowk,Household,LED Bulb 9W,3,1019.69,3059.07,Bank Transfer
TXN100682,2025-01-18,CUST1079,Rohit Lama,Kathmandu - Kupondole,Beverages,Tea Leaves (Ilam) 250g,4,240.45,961.8,eSewa
TXN104709,2025-12-30,CUST1119,Nabin Maharjan,Kathmandu - New Road,Personal Care,Nivea Body Lotion,4,429.93,1719.72,Cash
TXN104169,2025-11-15,CUST1009,Sushma Rai,Kathmandu - New Road,,Wall Clock,3,3069.23,9207.69,Khalti
TXN102746,2025-03-11,CUST1131,Sabnam Maharjan,Butwal - Traffic Chowk,Personal Care,Dove Soap,1,374.77,374.77,Cash
TXN100554,2025-02-28,CUST1005,Milan Lama,Butwal - Traffic Chowk,Electronics,Power Bank 10000mAh,1,1532.1,1532.1,Khalti
TXN103870,2025-11-25,CUST1050,Manisha Rai,Pokhara - Lakeside,Bakery,Chocolate Cake Slice,2,309.02,618.04,Khalti
TXN103694,2025-09-01,CUST1136,Bikash Gurung,Lalitpur - Pulchowk,Beverages,Gorkha Beer (6-pack),4,338.91,1355.64,eSewa
TXN100850,2025-04-30,CUST1031,Sabnam Khadka,Bhaktapur - Suryabinayak,Personal Care,Head & Shoulders Shampoo,4,627.79,2511.16,eSewa
TXN100253,2025-09-07,CUST1020,Deepak Magar,Bhaktapur - Suryabinayak,Bakery,Sliced Bread,4,99.98,399.92,eSewa
TXN105879,2025-08-16,CUST1138,Bikash Tamang,Bhaktapur - Suryabinayak,Electronics,Wall Clock,3,2173.55,6520.65,Cash
TXN100657,2025-01-04,CUST1024,Rajesh Adhikari,Lalitpur - Pulchowk,Apparel,Cotton T-Shirt,2,1429.45,2858.9,Khalti
TXN105746,2025-04-14,CUST1067,Anita Shrestha,Kathmandu - Kupondole,Electronics,Extension Board,4,1679.21,6716.84,Cash
TXN102698,2025-10-08,CUST1065,Rohit Poudel,Biratnagar - Main Road,Personal Care,Colgate Toothpaste,3,197.26,591.78,Khalti
TXN103315,2025-09-03,CUST1036,Sunita Maharjan,Kathmandu - Kupondole,Household,LED Bulb 9W,1,930.04,930.04,eSewa
TXN100770,2025-09-20,CUST1005,Milan Lama,Butwal - Traffic Chowk,Electronics,Extension Board,2,1220.46,2440.92,Cash
TXN104653,2025-06-06,CUST1002,Kritika Bhattarai,Butwal - Traffic Chowk,Household,LED Bulb 9W,1,691.26,691.26,eSewa
TXN101176,2025-10-01,CUST1023,Bikash Rai,Kathmandu - Kupondole,Apparel,Kids Frock,4,897.97,3591.88,eSewa
TXN104610,2025-10-02,CUST1050,Manisha Rai,Pokhara - Lakeside,Beverages,Nescafe Coffee 100g,4,382.05,1528.2,Cash
TXN102769,2025-06-03,CUST1061,Bikash Shrestha,Bhaktapur - Suryabinayak,Dairy,Paneer 250g,3,,992.49,Cash
TXN102434,2025-11-24,CUST1135,Sabina Bhattarai,Lalitpur - Pulchowk,Beverages,Tea Leaves (Ilam) 250g,3,409.26,1227.78,eSewa
TXN105028,2025-10-18,CUST1113,Nabin Basnet,Butwal - Traffic Chowk,Grocery,Wai Wai Noodles (pack),2,282.91,565.82,Cash
TXN105609,2025-11-17,CUST1038,Anita Magar,Bhaktapur - Suryabinayak,Dairy,Nimbus Cheese Slices,2,299.05,598.1,eSewa
TXN100837,2025-11-14,CUST1005,Milan Lama,Butwal - Traffic Chowk,Grocery,Wheat Flour 5kg,2,155.95,311.9,Cash
TXN104467,2025-02-18,CUST1081,Puja Khadka,Kathmandu - Kupondole,Electronics,Power Bank 10000mAh,1,3016.13,3016.13,eSewa
TXN100978,2025-10-27,CUST1093,Aashish Magar,Bhaktapur - Suryabinayak,Personal Care,Sanitary Pads Pack,3,532.53,1597.59,Cash
TXN100487,2025-09-19,CUST1130,Alina Rai,Bhaktapur - Suryabinayak,Grocery,Wheat Flour 5kg,4,553.44,2213.76,Cash
TXN100388,2025-06-23,CUST1130,Alina Rai,Bhaktapur - Suryabinayak,Dairy,Nimbus Cheese Slices,3,268.52,805.56,eSewa
TXN101085,2025-09-07,CUST1082,Aashish Tamang,Lalitpur - Pulchowk,Grocery,Salt 1kg,1,218.76,218.76,Cash
TXN101184,2025-06-14,CUST1002,Kritika Bhattarai,Butwal - Traffic Chowk,Grocery,Basmati Rice 5kg,2,197.89,395.78,Cash
TXN100436,2025-02-03,CUST1066,Kritika Khadka,Chitwan - Bharatpur,Beverages,Real Juice 1L,1,157.66,157.66,Cash
TXN101135,2025-04-23,CUST1113,Nabin Basnet,Butwal - Traffic Chowk,Apparel,Cotton T-Shirt,1,890.18,890.18,Debit/Credit Card
TXN102015,2025-04-23,CUST1081,Puja Khadka,Kathmandu - Kupondole,Grocery,Salt 1kg,4,341.4,1365.6,eSewa
TXN102229,2025-07-31,CUST1078,Bijay Magar,Pokhara - Lakeside,Apparel,Socks (3-pair pack),3,2233.01,6699.03,eSewa
TXN105704,2025-05-11,CUST1049,Sarita Bhattarai,Kathmandu - New Road,Bakery,Sliced Bread,2,309.5,619.0,Khalti
TXN105001,2025-12-29,CUST1019,Sarita Magar,Kathmandu - Kupondole,Dairy,Butter 200g,2,113.48,226.96,Cash
TXN101408,2025-10-13,CUST1045,Sunita Magar,Chitwan - Bharatpur,Apparel,Winter Jacket,3,2504.53,7513.59,Khalti
TXN103198,2025-11-06,CUST1008,Alina Tamang,Bhaktapur - Suryabinayak,Household,Steel Lunch Box,4,201.48,805.92,Debit/Credit Card
TXN102944,2025-07-28,CUST1008,Alina Tamang,Bhaktapur - Suryabinayak,Household,Harpic Toilet Cleaner,4,152.0,608.0,Khalti
TXN103957,2025-10-07,CUST1102,Sandip Tamang,Butwal - Traffic Chowk,Dairy,Paneer 250g,1,108.91,108.91,Cash
TXN100709,2025-02-28,CUST1015,Sushma Bhattarai,Kathmandu - Kupondole,Grocery,Mustard Oil 1L,1,625.78,625.78,eSewa
TXN102845,2025-09-06,CUST1052,Aashish Poudel,Lalitpur - Pulchowk,Personal Care,Sanitary Pads Pack,1,217.82,217.82,Cash
TXN100190,2025-09-22,CUST1069,Bijay Magar,Lalitpur - Pulchowk,Personal Care,Nivea Body Lotion,1,241.23,241.23,Cash
TXN100891,2025-12-31,CUST1070,Alina Rai,Kathmandu - Kupondole,Beverages,Gorkha Beer (6-pack),2,262.39,524.78,Khalti
TXN105118,2025-10-11,CUST1149,Sarita Poudel,Butwal - Traffic Chowk,Household,Harpic Toilet Cleaner,1,165.81,165.81,Khalti
TXN105825,2025-01-03,CUST1006,Alina Rai,Pokhara - Lakeside,Beverages,Tea Leaves (Ilam) 250g,2,470.38,940.76,
TXN100598,2025-08-14,CUST1029,Sandip Basnet,Butwal - Traffic Chowk,Grocery,Salt 1kg,3,837.48,2512.44,Khalti
TXN103757,2025-04-27,CUST1003,Kiran Adhikari,Kathmandu - Kupondole,Household,Steel Lunch Box,3,214.85,644.55,Bank Transfer
TXN105029,2025-09-15,CUST1014,Neha Basnet,Kathmandu - Kupondole,,Bluetooth Earphones,3,801.4,2404.2,Cash
TXN104722,2025-10-05,CUST1020,Deepak Magar,Bhaktapur - Suryabinayak,Electronics,Bluetooth Earphones,2,1076.04,2152.08,Debit/Credit Card
TXN103211,2025-09-16,CUST1045,Sunita Magar,Kathmandu - Kupondole,Bakery,Sliced Bread,3,258.94,776.82,Khalti
TXN104983,2025-01-18,CUST1129,Nabin Thapa,Butwal - Traffic Chowk,Beverages,Coca-Cola 1.5L,2,134.33,268.66,Khalti
TXN102158,2025-10-14,CUST1081,Puja Khadka,Kathmandu - Kupondole,Apparel,Kids Frock,2,1266.28,2532.56,Cash
TXN104923,2025-11-22,CUST1100,Sujan Shrestha,Pokhara - Lakeside,Electronics,Wall Clock,1,3427.52,3427.52,Cash
TXN102964,2025-09-14,CUST1006,Alina Rai,Pokhara - Lakeside,Grocery,Basmati Rice 5kg,3,230.47,691.41,Cash
TXN105412,2025-03-17,CUST1130,Alina Rai,Bhaktapur - Suryabinayak,Beverages,Gorkha Beer (6-pack),2,394.02,788.04,eSewa
TXN101008,2025-11-05,CUST1013,Kiran Shrestha,Pokhara - Lakeside,Electronics,Bluetooth Earphones,1,3490.28,3490.28,Khalti
TXN100214,2025-08-02,CUST1108,Neha Karki,Bhaktapur - Suryabinayak,Dairy,DDC Milk 1L,2,284.96,569.92,Cash
TXN100185,2025-09-30,CUST1011,Neha Magar,Chitwan - Bharatpur,Household,Steel Lunch Box,3,702.82,2108.46,Debit/Credit Card
TXN101611,2025-09-24,CUST1052,Aashish Poudel,Lalitpur - Pulchowk,Beverages,Coca-Cola 1.5L,2,303.19,606.38,eSewa
TXN103157,2025-08-21,CUST1003,Kiran Adhikari,Kathmandu - Kupondole,Grocery,Salt 1kg,4,869.43,3477.72,eSewa
TXN103195,2025-10-02,CUST1143,Kritika Shrestha,Butwal - Traffic Chowk,Grocery,Salt 1kg,3,671.46,2014.38,Cash
TXN104617,2025-04-15,CUST1012,Sabina Maharjan,Pokhara - Lakeside,Dairy,Butter 200g,2,110.07,220.14,Debit/Credit Card
TXN100174,2025-03-27,CUST1000,Rohit Gurung,Pokhara - Lakeside,Apparel,Cotton T-Shirt,3,2067.28,6201.84,eSewa
TXN104679,2025-09-17,CUST1002,Kritika Bhattarai,Bhaktapur - Suryabinayak,Beverages,Coca-Cola 1.5L,3,236.88,710.64,Khalti
TXN100293,2025-09-11,CUST1100,Sujan Shrestha,Pokhara - Lakeside,Grocery,Salt 1kg,2,250.74,501.48,eSewa
TXN103476,2025-10-21,CUST1016,Neha Poudel,Chitwan - Bharatpur,Household,Surf Excel 1kg,1,892.45,892.45,eSewa
TXN105277,2025-09-12,CUST1014,Neha Basnet,Kathmandu - Kupondole,Dairy,Butter 200g,3,90.06,270.18,Khalti
TXN102404,2025-04-27,CUST1093,Aashish Magar,Bhaktapur - Suryabinayak,Personal Care,Colgate Toothpaste,1,,158.72,Khalti
